sample_id,source_group,source_group_source,db_id,method_slug,method_label,method_id,generation_role,analysis_role,generation_arm,shares_raw_generation_with,prompt_sha256,prompt_char_count,prompt_utf8_bytes,prompt_token_count,prompt_token_count_policy,exact_token_count_required_on_gpu_preflight,context_overflow,detected_mode,detected_format,operation_type,dependency_sensitive,original_vs_vnext_prompt_equal,all_vnext_prompts_equal,detected_mode_consistent_across_vnext
aug_seed_000237_single_row_subset_001,seed_000237,source_group_id,student_club,direct,Direct,D-FS-M,generation,baseline,direct,,d943051dac84d80c79fd57125405138b389e131262a2bec91264e9d3f5f4e7ff,10671,10671,2668,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000237_single_row_subset_001,seed_000237,source_group_id,student_club,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,b683809c1c269f3def9b5bbf7be729a966d40bcb43b211ac6310958cb8e36448,10602,10602,2651,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000237_single_row_subset_001,seed_000237,source_group_id,student_club,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,6d6cc4709c6af38295d615199b0cabe83ae05a879859f7397276fc31b4bb8db4,8207,8207,2052,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000237_single_row_subset_001,seed_000237,source_group_id,student_club,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,6d6cc4709c6af38295d615199b0cabe83ae05a879859f7397276fc31b4bb8db4,8207,8207,2052,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000237_single_row_subset_001,seed_000237,source_group_id,student_club,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,6d6cc4709c6af38295d615199b0cabe83ae05a879859f7397276fc31b4bb8db4,8207,8207,2052,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000237_single_row_subset_001,seed_000237,source_group_id,student_club,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,6d6cc4709c6af38295d615199b0cabe83ae05a879859f7397276fc31b4bb8db4,8207,8207,2052,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000237_single_row_subset_001,seed_000237,source_group_id,student_club,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,6d6cc4709c6af38295d615199b0cabe83ae05a879859f7397276fc31b4bb8db4,8207,8207,2052,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,markdown_table,insert_ignore,0,1,1,1
aug_seed_000285_small_batch_subset_001,seed_000285,source_group_id,student_club,direct,Direct,D-FS-M,generation,baseline,direct,,2f46681c5a24f1b91fc65530dc06fc69fe0825a2e53010edf8c991ca1cf0e176,11055,11055,2764,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,insert_ignore,0,1,1,1
aug_seed_000285_small_batch_subset_001,seed_000285,source_group_id,student_club,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,9f3e5f339fa738884768cb54464ef58f3ac30732528fca71650cf8a750411f0a,10986,10986,2747,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,insert_ignore,0,1,1,1
aug_seed_000285_small_batch_subset_001,seed_000285,source_group_id,student_club,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,1ae9dac92cc077d9a318d5032e3a06dafe9286c03c5dc0abba1916289f46ec90,7078,7078,1770,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,insert_ignore,0,1,1,1
aug_seed_000285_small_batch_subset_001,seed_000285,source_group_id,student_club,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,1ae9dac92cc077d9a318d5032e3a06dafe9286c03c5dc0abba1916289f46ec90,7078,7078,1770,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,insert_ignore,0,1,1,1
aug_seed_000285_small_batch_subset_001,seed_000285,source_group_id,student_club,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,1ae9dac92cc077d9a318d5032e3a06dafe9286c03c5dc0abba1916289f46ec90,7078,7078,1770,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,insert_ignore,0,1,1,1
aug_seed_000285_small_batch_subset_001,seed_000285,source_group_id,student_club,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,1ae9dac92cc077d9a318d5032e3a06dafe9286c03c5dc0abba1916289f46ec90,7078,7078,1770,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,insert_ignore,0,1,1,1
aug_seed_000285_small_batch_subset_001,seed_000285,source_group_id,student_club,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,1ae9dac92cc077d9a318d5032e3a06dafe9286c03c5dc0abba1916289f46ec90,7078,7078,1770,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,insert_ignore,0,1,1,1
aug_seed_000356_small_batch_subset_001,seed_000356,source_group_id,financial,direct,Direct,D-FS-M,generation,baseline,direct,,dadd77034897c5bd7996f8f5a12cce66ae30e7dba781f821fcb89737626c6a4f,10196,10196,2549,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000356_small_batch_subset_001,seed_000356,source_group_id,financial,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,0ae5e20231f814386b287179f5b819cb95a9e43a1572869987b46624dab9ebc9,10106,10106,2527,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000356_small_batch_subset_001,seed_000356,source_group_id,financial,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,18ff8f47dc88a92099131f2cae14e371e5aec3eae3623fc6dddd929b9ed4716a,31348,31348,7837,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000356_small_batch_subset_001,seed_000356,source_group_id,financial,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,18ff8f47dc88a92099131f2cae14e371e5aec3eae3623fc6dddd929b9ed4716a,31348,31348,7837,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000356_small_batch_subset_001,seed_000356,source_group_id,financial,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,18ff8f47dc88a92099131f2cae14e371e5aec3eae3623fc6dddd929b9ed4716a,31348,31348,7837,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000356_small_batch_subset_001,seed_000356,source_group_id,financial,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,18ff8f47dc88a92099131f2cae14e371e5aec3eae3623fc6dddd929b9ed4716a,31348,31348,7837,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000356_small_batch_subset_001,seed_000356,source_group_id,financial,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,18ff8f47dc88a92099131f2cae14e371e5aec3eae3623fc6dddd929b9ed4716a,31348,31348,7837,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
seed_000002,seed_000002,source_group_id,debit_card_specializing,direct,Direct,D-FS-M,generation,baseline,direct,,c72f40277637f5081ea030f52fe74a6f68e01a322731dd004ea73a2915964b85,8415,8415,2104,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,1,1,1,1
seed_000002,seed_000002,source_group_id,debit_card_specializing,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,d19603fc6a2ef3e815cfc0cf08307d7411927d6cad2a1d856d7039cd60169458,8346,8346,2087,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,1,1,1,1
seed_000002,seed_000002,source_group_id,debit_card_specializing,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,dd16fbb4abba0cc0f5a7c408bcc0e402f749ed35520a0e1066d55d55b270b7fd,10269,10269,2568,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,1,1,1,1
seed_000002,seed_000002,source_group_id,debit_card_specializing,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,dd16fbb4abba0cc0f5a7c408bcc0e402f749ed35520a0e1066d55d55b270b7fd,10269,10269,2568,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,1,1,1,1
seed_000002,seed_000002,source_group_id,debit_card_specializing,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,dd16fbb4abba0cc0f5a7c408bcc0e402f749ed35520a0e1066d55d55b270b7fd,10269,10269,2568,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,1,1,1,1
seed_000002,seed_000002,source_group_id,debit_card_specializing,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,dd16fbb4abba0cc0f5a7c408bcc0e402f749ed35520a0e1066d55d55b270b7fd,10269,10269,2568,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,1,1,1,1
seed_000002,seed_000002,source_group_id,debit_card_specializing,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,dd16fbb4abba0cc0f5a7c408bcc0e402f749ed35520a0e1066d55d55b270b7fd,10269,10269,2568,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,insert_ignore,1,1,1,1
seed_000190,seed_000190,source_group_id,student_club,direct,Direct,D-FS-M,generation,baseline,direct,,e2bc126ab49bc2086cffaeda537a147c73e1efebb43a47ec4ebec3765c048cb4,16240,16240,4060,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000190,seed_000190,source_group_id,student_club,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,7dbd28ff5e4e4411476cba77e00539e535965841004e936fd6e58ff9b8542a2d,16171,16171,4043,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000190,seed_000190,source_group_id,student_club,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,90571edc72b771733fbf72f4510c584ab70c42761bcad6057ee7bdb0f11d16f9,9064,9064,2266,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000190,seed_000190,source_group_id,student_club,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,90571edc72b771733fbf72f4510c584ab70c42761bcad6057ee7bdb0f11d16f9,9064,9064,2266,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000190,seed_000190,source_group_id,student_club,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,90571edc72b771733fbf72f4510c584ab70c42761bcad6057ee7bdb0f11d16f9,9064,9064,2266,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000190,seed_000190,source_group_id,student_club,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,90571edc72b771733fbf72f4510c584ab70c42761bcad6057ee7bdb0f11d16f9,9064,9064,2266,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
seed_000190,seed_000190,source_group_id,student_club,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,90571edc72b771733fbf72f4510c584ab70c42761bcad6057ee7bdb0f11d16f9,9064,9064,2266,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,json_array,plain_insert,0,1,1,1
aug_seed_000143_single_row_subset_001,seed_000143,source_group_id,financial,direct,Direct,D-FS-M,generation,baseline,direct,,1d3836b3111f3845a0e8b087d5aa9229869cbb22c1d4d4053cd548f9f138e488,10029,10029,2508,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000143_single_row_subset_001,seed_000143,source_group_id,financial,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,8260c31aca65eea3fa9ffad6795e785df49572d1c33d1e45bd8fbee3c74a7d10,9939,9939,2485,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000143_single_row_subset_001,seed_000143,source_group_id,financial,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,a9cfe159305ee291b5f3267237ae9c43e4f6632ba180dbed900589e9c53530b2,16602,16602,4151,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000143_single_row_subset_001,seed_000143,source_group_id,financial,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,a9cfe159305ee291b5f3267237ae9c43e4f6632ba180dbed900589e9c53530b2,16602,16602,4151,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000143_single_row_subset_001,seed_000143,source_group_id,financial,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,a9cfe159305ee291b5f3267237ae9c43e4f6632ba180dbed900589e9c53530b2,16602,16602,4151,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000143_single_row_subset_001,seed_000143,source_group_id,financial,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,a9cfe159305ee291b5f3267237ae9c43e4f6632ba180dbed900589e9c53530b2,16602,16602,4151,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000143_single_row_subset_001,seed_000143,source_group_id,financial,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,a9cfe159305ee291b5f3267237ae9c43e4f6632ba180dbed900589e9c53530b2,16602,16602,4151,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000346_relational_format_variant_002,seed_000346,source_group_id,codebase_community,direct,Direct,D-FS-M,generation,baseline,direct,,661966f2bdc32886c9abcb6335bb96140d8884111e69be735b8bdc15a278c2d8,19403,19403,4851,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000346_relational_format_variant_002,seed_000346,source_group_id,codebase_community,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,ffe6cd179b9d98306bce94a352a0e3e0f2c1aaa13718f9d182f478d61c33640d,19334,19334,4834,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000346_relational_format_variant_002,seed_000346,source_group_id,codebase_community,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,9c242a835a3c2286eeb6ab889fb31e2b0e00666e320d17888e57e76bf9c6c3f3,16591,16591,4148,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000346_relational_format_variant_002,seed_000346,source_group_id,codebase_community,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,9c242a835a3c2286eeb6ab889fb31e2b0e00666e320d17888e57e76bf9c6c3f3,16591,16591,4148,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000346_relational_format_variant_002,seed_000346,source_group_id,codebase_community,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,9c242a835a3c2286eeb6ab889fb31e2b0e00666e320d17888e57e76bf9c6c3f3,16591,16591,4148,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000346_relational_format_variant_002,seed_000346,source_group_id,codebase_community,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,9c242a835a3c2286eeb6ab889fb31e2b0e00666e320d17888e57e76bf9c6c3f3,16591,16591,4148,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
aug_seed_000346_relational_format_variant_002,seed_000346,source_group_id,codebase_community,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,9c242a835a3c2286eeb6ab889fb31e2b0e00666e320d17888e57e76bf9c6c3f3,16591,16591,4148,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,multi_table,insert_ignore,1,1,1,1
seed_000291,seed_000291,source_group_id,california_schools,direct,Direct,D-FS-M,generation,baseline,direct,,af75f37e3b3e58ededa04bd16273a57de0be3a46e7b151b5deaa038fcc1058b8,23274,23274,5819,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,upsert_update,0,1,1,1
seed_000291,seed_000291,source_group_id,california_schools,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,2e921c7a2a32ff84067536fba2cb38bbb20ca3834e712c8c9b1b32feea61973d,23205,23205,5802,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,upsert_update,0,1,1,1
seed_000291,seed_000291,source_group_id,california_schools,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,480d74a136af4bf905ff69523c041356e01e8a25b08686c26bc23b7e9db2c2e7,14368,14368,3592,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,upsert_update,0,1,1,1
seed_000291,seed_000291,source_group_id,california_schools,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,480d74a136af4bf905ff69523c041356e01e8a25b08686c26bc23b7e9db2c2e7,14368,14368,3592,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,upsert_update,0,1,1,1
seed_000291,seed_000291,source_group_id,california_schools,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,480d74a136af4bf905ff69523c041356e01e8a25b08686c26bc23b7e9db2c2e7,14368,14368,3592,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,upsert_update,0,1,1,1
seed_000291,seed_000291,source_group_id,california_schools,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,480d74a136af4bf905ff69523c041356e01e8a25b08686c26bc23b7e9db2c2e7,14368,14368,3592,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,upsert_update,0,1,1,1
seed_000291,seed_000291,source_group_id,california_schools,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,480d74a136af4bf905ff69523c041356e01e8a25b08686c26bc23b7e9db2c2e7,14368,14368,3592,ceil(utf8_bytes/4)_cpu_estimate,1,0,semi_structured,key_value,upsert_update,0,1,1,1
aug_seed_000017_small_batch_subset_001,seed_000017,source_group_id,student_club,direct,Direct,D-FS-M,generation,baseline,direct,,326d1face49b85d712ecfb28b205bc0371e840da6141cb40baf55b451a451b22,9602,9602,2401,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000017_small_batch_subset_001,seed_000017,source_group_id,student_club,j_fs,J-FS,J-FS-M,generation,baseline,j_fs,,383fc99a590d228dc3eb8f766f5647c976ac8cc44b19c1deab9de861c4372763,9512,9512,2378,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000017_small_batch_subset_001,seed_000017,source_group_id,student_club,original_mp_fs_plus,Original MP-FS+,MP-FS+,deterministic_reprocess,primary_comparison_baseline,mp_fs_plus_shared,mp_fs_plus_shared,0509c2328dfc7aac2322070277a871ddc1a773893f8ae2368672928436539eee,20599,20599,5150,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000017_small_batch_subset_001,seed_000017,source_group_id,student_club,d_g1_primary,MP-FS+ vNext D_G1,MP-FS+,deterministic_reprocess,primary,mp_fs_plus_shared,mp_fs_plus_shared,0509c2328dfc7aac2322070277a871ddc1a773893f8ae2368672928436539eee,20599,20599,5150,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000017_small_batch_subset_001,seed_000017,source_group_id,student_club,d_only_secondary,MP-FS+ vNext D_ONLY,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,0509c2328dfc7aac2322070277a871ddc1a773893f8ae2368672928436539eee,20599,20599,5150,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000017_small_batch_subset_001,seed_000017,source_group_id,student_club,full_secondary,MP-FS+ vNext FULL,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,0509c2328dfc7aac2322070277a871ddc1a773893f8ae2368672928436539eee,20599,20599,5150,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
aug_seed_000017_small_batch_subset_001,seed_000017,source_group_id,student_club,no_c_secondary,MP-FS+ vNext NO_C,MP-FS+,deterministic_reprocess,secondary_ablation,mp_fs_plus_shared,mp_fs_plus_shared,0509c2328dfc7aac2322070277a871ddc1a773893f8ae2368672928436539eee,20599,20599,5150,ceil(utf8_bytes/4)_cpu_estimate,1,0,free_text,free_text,insert_ignore,0,1,1,1
