sample_id,method,db_id,execution_success,current_target_correct,all_table_target_correct,current_strict_correct,all_table_strict_correct,current_off_target,all_table_off_target,target_mismatch,strict_mismatch,off_target_mismatch,current_mismatch_tables,all_table_mismatch_tables,all_table_off_target_tables
final_polar_028,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_029,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_030,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_031,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_032,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_033,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_034,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_035,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_036,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_037,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_038,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_039,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_040,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_041,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_042,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_043,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_044,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_045,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_046,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_047,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_048,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_049,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_050,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_051,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_052,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_053,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_054,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_055,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_056,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_057,MP-FS+,polar,False,False,False,False,False,False,False,False,False,False,,,
final_polar_058,MP-FS+,polar,True,False,False,False,False,False,False,False,False,False,weatherandstructure,weatherandstructure,
final_polar_059,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_060,MP-FS+,polar,True,True,True,True,True,False,False,False,False,False,,,
final_robot_001,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_002,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_003,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_004,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_005,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_006,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_007,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_008,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_009,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_010,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_011,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_012,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_013,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_014,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_015,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_016,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_017,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_018,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_019,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_020,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_021,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_022,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_023,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_024,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_025,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_026,MP-FS+,robot,True,False,False,False,False,False,False,False,False,False,robot_record,robot_record,
final_robot_027,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_028,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_029,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_030,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_031,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_032,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_033,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_034,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_035,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_036,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_037,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_038,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_039,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_040,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_041,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_042,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_043,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_044,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_045,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_046,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_047,MP-FS+,robot,True,False,False,False,False,False,False,False,False,False,robot_details|robot_record,robot_details|robot_record,
final_robot_048,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_049,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_050,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_051,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_052,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_053,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_054,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_055,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_056,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_057,MP-FS+,robot,False,False,False,False,False,False,False,False,False,False,,,
final_robot_058,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_059,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_060,MP-FS+,robot,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_001,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_002,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_003,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_004,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_005,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_006,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_007,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_008,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_009,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_010,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_011,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_012,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_013,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_014,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_015,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_016,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_017,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_018,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_019,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_020,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_021,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_022,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_023,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_024,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_025,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_026,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_027,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_028,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_029,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_030,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_031,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_032,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_033,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_034,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_035,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_036,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_037,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_038,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_039,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_040,MP-FS+,vaccine,True,False,False,False,False,False,False,False,False,False,shipments,shipments,
final_vaccine_041,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_042,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_043,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_044,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_045,MP-FS+,vaccine,True,False,False,False,False,False,False,False,False,False,vaccinedetails,vaccinedetails,
final_vaccine_046,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_047,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_048,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_049,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_050,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_051,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_052,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_053,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_054,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_055,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_056,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_057,MP-FS+,vaccine,False,False,False,False,False,False,False,False,False,False,,,
final_vaccine_058,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_059,MP-FS+,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_060,MP-FS+,vaccine,True,False,False,False,False,False,False,False,False,False,container,container,
final_virtual_001,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_002,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_003,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_004,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_005,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_006,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_007,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_008,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_009,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_010,MP-FS+,virtual,True,False,False,False,False,False,False,False,False,False,additionalnotes,additionalnotes,
final_virtual_011,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_012,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_013,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_014,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_015,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_016,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_017,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_018,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_019,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_020,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_021,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_022,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_023,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_024,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_025,MP-FS+,virtual,True,False,False,False,False,False,False,False,False,False,eventsandclub,eventsandclub,
final_virtual_026,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_027,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_028,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_029,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_030,MP-FS+,virtual,True,False,False,False,False,False,False,False,False,False,engagement,engagement,
final_virtual_031,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_032,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_033,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_034,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_035,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_036,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_037,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_038,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_039,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_040,MP-FS+,virtual,True,False,False,False,False,False,False,False,False,False,additionalnotes,additionalnotes,
final_virtual_041,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_042,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_043,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_044,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_045,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_046,MP-FS+,virtual,True,False,False,False,False,False,False,False,False,False,additionalnotes,additionalnotes,
final_virtual_047,MP-FS+,virtual,True,False,False,False,False,False,False,False,False,False,interactions,interactions,
final_virtual_048,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_049,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_050,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_051,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_052,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_053,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_054,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_055,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_056,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_057,MP-FS+,virtual,False,False,False,False,False,False,False,False,False,False,,,
final_virtual_058,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_059,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_060,MP-FS+,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_001,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_002,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_003,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_004,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_005,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_006,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_007,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_008,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_009,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_010,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_011,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_012,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_013,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_014,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_015,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_016,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_017,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_018,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_019,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_020,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_021,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_022,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_023,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_024,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_025,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_026,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_027,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_028,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_029,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_030,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_031,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_032,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_033,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_034,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_035,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_036,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_037,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_038,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_039,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_040,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_041,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_042,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_043,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_044,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_045,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_046,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_047,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_048,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_049,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_050,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_051,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_052,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_053,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_054,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_055,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_056,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_057,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_058,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_059,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_archeology_060,Gold-MP,archeology,True,True,True,True,True,False,False,False,False,False,,,
final_polar_001,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_002,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_003,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_004,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_005,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_006,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_007,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_008,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_009,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_010,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_011,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_012,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_013,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_014,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_015,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_016,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_017,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_018,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_019,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_020,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_021,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_022,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_023,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_024,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_025,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_026,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_027,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_028,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_029,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_030,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_031,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_032,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_033,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_034,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_035,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_036,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_037,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_038,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_039,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_040,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_041,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_042,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_043,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_044,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_045,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_046,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_047,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_048,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_049,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_050,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_051,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_052,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_053,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_054,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_055,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_056,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_057,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_058,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
