sample_id,db_id,input_type,V0_prompt_sha256,V1_prompt_sha256,V2_prompt_sha256,V3_prompt_sha256,V4_prompt_sha256,V5_prompt_sha256,V6_prompt_sha256,V7_prompt_sha256,V8_prompt_sha256,FULL_prompt_sha256,NO_C_prompt_sha256,D_ONLY_prompt_sha256,D_G1_prompt_sha256,V0_eq_V1,V1_eq_V2,V2_eq_V3,V3_eq_V4,V4_eq_V5,V5_eq_V6,V6_eq_V7,V7_eq_V8,V0_to_V3_all_equal,V4_to_V8_all_equal,all_candidates_equal_V4
final_archeology_024,archeology,semi_structured,fb2da25edde48ceaed6636e894b26372b5591ffd81d86b06439e6a81667c607e,fb2da25edde48ceaed6636e894b26372b5591ffd81d86b06439e6a81667c607e,fb2da25edde48ceaed6636e894b26372b5591ffd81d86b06439e6a81667c607e,fb2da25edde48ceaed6636e894b26372b5591ffd81d86b06439e6a81667c607e,fb2da25edde48ceaed6636e894b26372b5591ffd81d86b06439e6a81667c607e,fb2da25edde48ceaed6636e894b26372b5591ffd81d86b06439e6a81667c607e,fb2da25edde48ceaed6636e894b26372b5591ffd81d86b06439e6a81667c607e,fb2da25edde48ceaed6636e894b26372b5591ffd81d86b06439e6a81667c607e,fb2da25edde48ceaed6636e894b26372b5591ffd81d86b06439e6a81667c607e,fb2da25edde48ceaed6636e894b26372b5591ffd81d86b06439e6a81667c607e,fb2da25edde48ceaed6636e894b26372b5591ffd81d86b06439e6a81667c607e,fb2da25edde48ceaed6636e894b26372b5591ffd81d86b06439e6a81667c607e,fb2da25edde48ceaed6636e894b26372b5591ffd81d86b06439e6a81667c607e,1,1,1,1,1,1,1,1,1,1,1
final_archeology_025,archeology,semi_structured,25f6f5ad59966385a07b72615090d0ec09c09f11f0e38b5cbf5ed9046174cd3c,25f6f5ad59966385a07b72615090d0ec09c09f11f0e38b5cbf5ed9046174cd3c,25f6f5ad59966385a07b72615090d0ec09c09f11f0e38b5cbf5ed9046174cd3c,25f6f5ad59966385a07b72615090d0ec09c09f11f0e38b5cbf5ed9046174cd3c,94421f3cc5b79b1320dbcb50ad73160ea0fe6807f788e5671a80d3264a79d5e1,94421f3cc5b79b1320dbcb50ad73160ea0fe6807f788e5671a80d3264a79d5e1,94421f3cc5b79b1320dbcb50ad73160ea0fe6807f788e5671a80d3264a79d5e1,94421f3cc5b79b1320dbcb50ad73160ea0fe6807f788e5671a80d3264a79d5e1,94421f3cc5b79b1320dbcb50ad73160ea0fe6807f788e5671a80d3264a79d5e1,94421f3cc5b79b1320dbcb50ad73160ea0fe6807f788e5671a80d3264a79d5e1,94421f3cc5b79b1320dbcb50ad73160ea0fe6807f788e5671a80d3264a79d5e1,94421f3cc5b79b1320dbcb50ad73160ea0fe6807f788e5671a80d3264a79d5e1,94421f3cc5b79b1320dbcb50ad73160ea0fe6807f788e5671a80d3264a79d5e1,1,1,1,0,1,1,1,1,1,1,1
final_archeology_026,archeology,semi_structured,ed88cc019cfcaf0ced5ab2630316dfa7fd78777e73f8c9ddb84c98afb10732a9,ed88cc019cfcaf0ced5ab2630316dfa7fd78777e73f8c9ddb84c98afb10732a9,ed88cc019cfcaf0ced5ab2630316dfa7fd78777e73f8c9ddb84c98afb10732a9,ed88cc019cfcaf0ced5ab2630316dfa7fd78777e73f8c9ddb84c98afb10732a9,1320be7ba8a7676fb083ab7ff959eaee5f0b741365f0ee5cd3373c6bde6abbfb,1320be7ba8a7676fb083ab7ff959eaee5f0b741365f0ee5cd3373c6bde6abbfb,1320be7ba8a7676fb083ab7ff959eaee5f0b741365f0ee5cd3373c6bde6abbfb,1320be7ba8a7676fb083ab7ff959eaee5f0b741365f0ee5cd3373c6bde6abbfb,1320be7ba8a7676fb083ab7ff959eaee5f0b741365f0ee5cd3373c6bde6abbfb,1320be7ba8a7676fb083ab7ff959eaee5f0b741365f0ee5cd3373c6bde6abbfb,1320be7ba8a7676fb083ab7ff959eaee5f0b741365f0ee5cd3373c6bde6abbfb,1320be7ba8a7676fb083ab7ff959eaee5f0b741365f0ee5cd3373c6bde6abbfb,1320be7ba8a7676fb083ab7ff959eaee5f0b741365f0ee5cd3373c6bde6abbfb,1,1,1,0,1,1,1,1,1,1,1
final_archeology_027,archeology,semi_structured,8e244287c66e8067b2c93f9166c2effb1418484c3d29963dba61c60214acad5a,8e244287c66e8067b2c93f9166c2effb1418484c3d29963dba61c60214acad5a,8e244287c66e8067b2c93f9166c2effb1418484c3d29963dba61c60214acad5a,8e244287c66e8067b2c93f9166c2effb1418484c3d29963dba61c60214acad5a,c83677352e98303f7e0c8d25569932813127cd303d9a859ea3b6d7d7a5894389,c83677352e98303f7e0c8d25569932813127cd303d9a859ea3b6d7d7a5894389,c83677352e98303f7e0c8d25569932813127cd303d9a859ea3b6d7d7a5894389,c83677352e98303f7e0c8d25569932813127cd303d9a859ea3b6d7d7a5894389,c83677352e98303f7e0c8d25569932813127cd303d9a859ea3b6d7d7a5894389,c83677352e98303f7e0c8d25569932813127cd303d9a859ea3b6d7d7a5894389,c83677352e98303f7e0c8d25569932813127cd303d9a859ea3b6d7d7a5894389,c83677352e98303f7e0c8d25569932813127cd303d9a859ea3b6d7d7a5894389,c83677352e98303f7e0c8d25569932813127cd303d9a859ea3b6d7d7a5894389,1,1,1,0,1,1,1,1,1,1,1
final_archeology_028,archeology,semi_structured,714854e4eae41b69415471b4a836f9742ed94be2e0664fc38b1785c8ff314331,714854e4eae41b69415471b4a836f9742ed94be2e0664fc38b1785c8ff314331,714854e4eae41b69415471b4a836f9742ed94be2e0664fc38b1785c8ff314331,714854e4eae41b69415471b4a836f9742ed94be2e0664fc38b1785c8ff314331,714854e4eae41b69415471b4a836f9742ed94be2e0664fc38b1785c8ff314331,714854e4eae41b69415471b4a836f9742ed94be2e0664fc38b1785c8ff314331,714854e4eae41b69415471b4a836f9742ed94be2e0664fc38b1785c8ff314331,714854e4eae41b69415471b4a836f9742ed94be2e0664fc38b1785c8ff314331,714854e4eae41b69415471b4a836f9742ed94be2e0664fc38b1785c8ff314331,714854e4eae41b69415471b4a836f9742ed94be2e0664fc38b1785c8ff314331,714854e4eae41b69415471b4a836f9742ed94be2e0664fc38b1785c8ff314331,714854e4eae41b69415471b4a836f9742ed94be2e0664fc38b1785c8ff314331,714854e4eae41b69415471b4a836f9742ed94be2e0664fc38b1785c8ff314331,1,1,1,1,1,1,1,1,1,1,1
final_archeology_029,archeology,semi_structured,3c9475323778aeab3b9c1d9e52c13dddb14277da44afea8bee910f4b250181eb,3c9475323778aeab3b9c1d9e52c13dddb14277da44afea8bee910f4b250181eb,3c9475323778aeab3b9c1d9e52c13dddb14277da44afea8bee910f4b250181eb,3c9475323778aeab3b9c1d9e52c13dddb14277da44afea8bee910f4b250181eb,3c9475323778aeab3b9c1d9e52c13dddb14277da44afea8bee910f4b250181eb,3c9475323778aeab3b9c1d9e52c13dddb14277da44afea8bee910f4b250181eb,3c9475323778aeab3b9c1d9e52c13dddb14277da44afea8bee910f4b250181eb,3c9475323778aeab3b9c1d9e52c13dddb14277da44afea8bee910f4b250181eb,3c9475323778aeab3b9c1d9e52c13dddb14277da44afea8bee910f4b250181eb,3c9475323778aeab3b9c1d9e52c13dddb14277da44afea8bee910f4b250181eb,3c9475323778aeab3b9c1d9e52c13dddb14277da44afea8bee910f4b250181eb,3c9475323778aeab3b9c1d9e52c13dddb14277da44afea8bee910f4b250181eb,3c9475323778aeab3b9c1d9e52c13dddb14277da44afea8bee910f4b250181eb,1,1,1,1,1,1,1,1,1,1,1
final_archeology_030,archeology,semi_structured,8c1c626cc2207dfeb6d1b4b9b72ffa1b010a648f7aa7829e56221582a3ea4068,8c1c626cc2207dfeb6d1b4b9b72ffa1b010a648f7aa7829e56221582a3ea4068,8c1c626cc2207dfeb6d1b4b9b72ffa1b010a648f7aa7829e56221582a3ea4068,8c1c626cc2207dfeb6d1b4b9b72ffa1b010a648f7aa7829e56221582a3ea4068,8c1c626cc2207dfeb6d1b4b9b72ffa1b010a648f7aa7829e56221582a3ea4068,8c1c626cc2207dfeb6d1b4b9b72ffa1b010a648f7aa7829e56221582a3ea4068,8c1c626cc2207dfeb6d1b4b9b72ffa1b010a648f7aa7829e56221582a3ea4068,8c1c626cc2207dfeb6d1b4b9b72ffa1b010a648f7aa7829e56221582a3ea4068,8c1c626cc2207dfeb6d1b4b9b72ffa1b010a648f7aa7829e56221582a3ea4068,8c1c626cc2207dfeb6d1b4b9b72ffa1b010a648f7aa7829e56221582a3ea4068,8c1c626cc2207dfeb6d1b4b9b72ffa1b010a648f7aa7829e56221582a3ea4068,8c1c626cc2207dfeb6d1b4b9b72ffa1b010a648f7aa7829e56221582a3ea4068,8c1c626cc2207dfeb6d1b4b9b72ffa1b010a648f7aa7829e56221582a3ea4068,1,1,1,1,1,1,1,1,1,1,1
final_archeology_031,archeology,free_text,a26be2c8cf8e8c53acfffa83fb5330294ca313cc0f2f44aff8dafc0a6a763b90,a26be2c8cf8e8c53acfffa83fb5330294ca313cc0f2f44aff8dafc0a6a763b90,a26be2c8cf8e8c53acfffa83fb5330294ca313cc0f2f44aff8dafc0a6a763b90,a26be2c8cf8e8c53acfffa83fb5330294ca313cc0f2f44aff8dafc0a6a763b90,a26be2c8cf8e8c53acfffa83fb5330294ca313cc0f2f44aff8dafc0a6a763b90,a26be2c8cf8e8c53acfffa83fb5330294ca313cc0f2f44aff8dafc0a6a763b90,a26be2c8cf8e8c53acfffa83fb5330294ca313cc0f2f44aff8dafc0a6a763b90,a26be2c8cf8e8c53acfffa83fb5330294ca313cc0f2f44aff8dafc0a6a763b90,a26be2c8cf8e8c53acfffa83fb5330294ca313cc0f2f44aff8dafc0a6a763b90,a26be2c8cf8e8c53acfffa83fb5330294ca313cc0f2f44aff8dafc0a6a763b90,a26be2c8cf8e8c53acfffa83fb5330294ca313cc0f2f44aff8dafc0a6a763b90,a26be2c8cf8e8c53acfffa83fb5330294ca313cc0f2f44aff8dafc0a6a763b90,a26be2c8cf8e8c53acfffa83fb5330294ca313cc0f2f44aff8dafc0a6a763b90,1,1,1,1,1,1,1,1,1,1,1
final_archeology_032,archeology,free_text,78ea8ae2f04978b2c5226369f5e1856f0806915881b7db6688d55ced1edf9276,78ea8ae2f04978b2c5226369f5e1856f0806915881b7db6688d55ced1edf9276,78ea8ae2f04978b2c5226369f5e1856f0806915881b7db6688d55ced1edf9276,78ea8ae2f04978b2c5226369f5e1856f0806915881b7db6688d55ced1edf9276,78ea8ae2f04978b2c5226369f5e1856f0806915881b7db6688d55ced1edf9276,78ea8ae2f04978b2c5226369f5e1856f0806915881b7db6688d55ced1edf9276,78ea8ae2f04978b2c5226369f5e1856f0806915881b7db6688d55ced1edf9276,78ea8ae2f04978b2c5226369f5e1856f0806915881b7db6688d55ced1edf9276,78ea8ae2f04978b2c5226369f5e1856f0806915881b7db6688d55ced1edf9276,78ea8ae2f04978b2c5226369f5e1856f0806915881b7db6688d55ced1edf9276,78ea8ae2f04978b2c5226369f5e1856f0806915881b7db6688d55ced1edf9276,78ea8ae2f04978b2c5226369f5e1856f0806915881b7db6688d55ced1edf9276,78ea8ae2f04978b2c5226369f5e1856f0806915881b7db6688d55ced1edf9276,1,1,1,1,1,1,1,1,1,1,1
final_archeology_033,archeology,free_text,ad4c6cd8c813b5f59ba3d1e3091dca3f81db5db8c6b190011d4370a747f79d32,ad4c6cd8c813b5f59ba3d1e3091dca3f81db5db8c6b190011d4370a747f79d32,ad4c6cd8c813b5f59ba3d1e3091dca3f81db5db8c6b190011d4370a747f79d32,ad4c6cd8c813b5f59ba3d1e3091dca3f81db5db8c6b190011d4370a747f79d32,ad4c6cd8c813b5f59ba3d1e3091dca3f81db5db8c6b190011d4370a747f79d32,ad4c6cd8c813b5f59ba3d1e3091dca3f81db5db8c6b190011d4370a747f79d32,ad4c6cd8c813b5f59ba3d1e3091dca3f81db5db8c6b190011d4370a747f79d32,ad4c6cd8c813b5f59ba3d1e3091dca3f81db5db8c6b190011d4370a747f79d32,ad4c6cd8c813b5f59ba3d1e3091dca3f81db5db8c6b190011d4370a747f79d32,ad4c6cd8c813b5f59ba3d1e3091dca3f81db5db8c6b190011d4370a747f79d32,ad4c6cd8c813b5f59ba3d1e3091dca3f81db5db8c6b190011d4370a747f79d32,ad4c6cd8c813b5f59ba3d1e3091dca3f81db5db8c6b190011d4370a747f79d32,ad4c6cd8c813b5f59ba3d1e3091dca3f81db5db8c6b190011d4370a747f79d32,1,1,1,1,1,1,1,1,1,1,1
final_archeology_034,archeology,semi_structured,613e3bea7e7d4b237a63e40150bdca121869e06408a6f62ad12ad9848434524f,613e3bea7e7d4b237a63e40150bdca121869e06408a6f62ad12ad9848434524f,613e3bea7e7d4b237a63e40150bdca121869e06408a6f62ad12ad9848434524f,613e3bea7e7d4b237a63e40150bdca121869e06408a6f62ad12ad9848434524f,613e3bea7e7d4b237a63e40150bdca121869e06408a6f62ad12ad9848434524f,613e3bea7e7d4b237a63e40150bdca121869e06408a6f62ad12ad9848434524f,613e3bea7e7d4b237a63e40150bdca121869e06408a6f62ad12ad9848434524f,613e3bea7e7d4b237a63e40150bdca121869e06408a6f62ad12ad9848434524f,613e3bea7e7d4b237a63e40150bdca121869e06408a6f62ad12ad9848434524f,613e3bea7e7d4b237a63e40150bdca121869e06408a6f62ad12ad9848434524f,613e3bea7e7d4b237a63e40150bdca121869e06408a6f62ad12ad9848434524f,613e3bea7e7d4b237a63e40150bdca121869e06408a6f62ad12ad9848434524f,613e3bea7e7d4b237a63e40150bdca121869e06408a6f62ad12ad9848434524f,1,1,1,1,1,1,1,1,1,1,1
final_archeology_035,archeology,semi_structured,e2cb2916ed9f1b9ed6a38e02f5fbb5a1ab93abe2997ce228a5fdc46ca196c7b0,e2cb2916ed9f1b9ed6a38e02f5fbb5a1ab93abe2997ce228a5fdc46ca196c7b0,e2cb2916ed9f1b9ed6a38e02f5fbb5a1ab93abe2997ce228a5fdc46ca196c7b0,e2cb2916ed9f1b9ed6a38e02f5fbb5a1ab93abe2997ce228a5fdc46ca196c7b0,e2cb2916ed9f1b9ed6a38e02f5fbb5a1ab93abe2997ce228a5fdc46ca196c7b0,e2cb2916ed9f1b9ed6a38e02f5fbb5a1ab93abe2997ce228a5fdc46ca196c7b0,e2cb2916ed9f1b9ed6a38e02f5fbb5a1ab93abe2997ce228a5fdc46ca196c7b0,e2cb2916ed9f1b9ed6a38e02f5fbb5a1ab93abe2997ce228a5fdc46ca196c7b0,e2cb2916ed9f1b9ed6a38e02f5fbb5a1ab93abe2997ce228a5fdc46ca196c7b0,e2cb2916ed9f1b9ed6a38e02f5fbb5a1ab93abe2997ce228a5fdc46ca196c7b0,e2cb2916ed9f1b9ed6a38e02f5fbb5a1ab93abe2997ce228a5fdc46ca196c7b0,e2cb2916ed9f1b9ed6a38e02f5fbb5a1ab93abe2997ce228a5fdc46ca196c7b0,e2cb2916ed9f1b9ed6a38e02f5fbb5a1ab93abe2997ce228a5fdc46ca196c7b0,1,1,1,1,1,1,1,1,1,1,1
final_archeology_036,archeology,semi_structured,c1209a26bad4ffcefa81309f42526b40554bb66f791e1d8a885d5497d6a6f139,c1209a26bad4ffcefa81309f42526b40554bb66f791e1d8a885d5497d6a6f139,c1209a26bad4ffcefa81309f42526b40554bb66f791e1d8a885d5497d6a6f139,c1209a26bad4ffcefa81309f42526b40554bb66f791e1d8a885d5497d6a6f139,c1209a26bad4ffcefa81309f42526b40554bb66f791e1d8a885d5497d6a6f139,c1209a26bad4ffcefa81309f42526b40554bb66f791e1d8a885d5497d6a6f139,c1209a26bad4ffcefa81309f42526b40554bb66f791e1d8a885d5497d6a6f139,c1209a26bad4ffcefa81309f42526b40554bb66f791e1d8a885d5497d6a6f139,c1209a26bad4ffcefa81309f42526b40554bb66f791e1d8a885d5497d6a6f139,c1209a26bad4ffcefa81309f42526b40554bb66f791e1d8a885d5497d6a6f139,c1209a26bad4ffcefa81309f42526b40554bb66f791e1d8a885d5497d6a6f139,c1209a26bad4ffcefa81309f42526b40554bb66f791e1d8a885d5497d6a6f139,c1209a26bad4ffcefa81309f42526b40554bb66f791e1d8a885d5497d6a6f139,1,1,1,1,1,1,1,1,1,1,1
final_archeology_037,archeology,semi_structured,14301007621ac783aaa68156580d99980e76dfe16d493dbd27719119fb6d548e,14301007621ac783aaa68156580d99980e76dfe16d493dbd27719119fb6d548e,14301007621ac783aaa68156580d99980e76dfe16d493dbd27719119fb6d548e,14301007621ac783aaa68156580d99980e76dfe16d493dbd27719119fb6d548e,14301007621ac783aaa68156580d99980e76dfe16d493dbd27719119fb6d548e,14301007621ac783aaa68156580d99980e76dfe16d493dbd27719119fb6d548e,14301007621ac783aaa68156580d99980e76dfe16d493dbd27719119fb6d548e,14301007621ac783aaa68156580d99980e76dfe16d493dbd27719119fb6d548e,14301007621ac783aaa68156580d99980e76dfe16d493dbd27719119fb6d548e,14301007621ac783aaa68156580d99980e76dfe16d493dbd27719119fb6d548e,14301007621ac783aaa68156580d99980e76dfe16d493dbd27719119fb6d548e,14301007621ac783aaa68156580d99980e76dfe16d493dbd27719119fb6d548e,14301007621ac783aaa68156580d99980e76dfe16d493dbd27719119fb6d548e,1,1,1,1,1,1,1,1,1,1,1
final_archeology_038,archeology,semi_structured,ec61924ab08ac1e18d5c3e8a517f2e03bcf1ca46faef7b40124d21fe572ea39a,ec61924ab08ac1e18d5c3e8a517f2e03bcf1ca46faef7b40124d21fe572ea39a,ec61924ab08ac1e18d5c3e8a517f2e03bcf1ca46faef7b40124d21fe572ea39a,ec61924ab08ac1e18d5c3e8a517f2e03bcf1ca46faef7b40124d21fe572ea39a,ec61924ab08ac1e18d5c3e8a517f2e03bcf1ca46faef7b40124d21fe572ea39a,ec61924ab08ac1e18d5c3e8a517f2e03bcf1ca46faef7b40124d21fe572ea39a,ec61924ab08ac1e18d5c3e8a517f2e03bcf1ca46faef7b40124d21fe572ea39a,ec61924ab08ac1e18d5c3e8a517f2e03bcf1ca46faef7b40124d21fe572ea39a,ec61924ab08ac1e18d5c3e8a517f2e03bcf1ca46faef7b40124d21fe572ea39a,ec61924ab08ac1e18d5c3e8a517f2e03bcf1ca46faef7b40124d21fe572ea39a,ec61924ab08ac1e18d5c3e8a517f2e03bcf1ca46faef7b40124d21fe572ea39a,ec61924ab08ac1e18d5c3e8a517f2e03bcf1ca46faef7b40124d21fe572ea39a,ec61924ab08ac1e18d5c3e8a517f2e03bcf1ca46faef7b40124d21fe572ea39a,1,1,1,1,1,1,1,1,1,1,1
final_archeology_039,archeology,semi_structured,53516b6cb4534a1c4fbc5f155a9fee9c52a78f2e5c73ed3ac453a91dfa15d959,53516b6cb4534a1c4fbc5f155a9fee9c52a78f2e5c73ed3ac453a91dfa15d959,53516b6cb4534a1c4fbc5f155a9fee9c52a78f2e5c73ed3ac453a91dfa15d959,53516b6cb4534a1c4fbc5f155a9fee9c52a78f2e5c73ed3ac453a91dfa15d959,53516b6cb4534a1c4fbc5f155a9fee9c52a78f2e5c73ed3ac453a91dfa15d959,53516b6cb4534a1c4fbc5f155a9fee9c52a78f2e5c73ed3ac453a91dfa15d959,53516b6cb4534a1c4fbc5f155a9fee9c52a78f2e5c73ed3ac453a91dfa15d959,53516b6cb4534a1c4fbc5f155a9fee9c52a78f2e5c73ed3ac453a91dfa15d959,53516b6cb4534a1c4fbc5f155a9fee9c52a78f2e5c73ed3ac453a91dfa15d959,53516b6cb4534a1c4fbc5f155a9fee9c52a78f2e5c73ed3ac453a91dfa15d959,53516b6cb4534a1c4fbc5f155a9fee9c52a78f2e5c73ed3ac453a91dfa15d959,53516b6cb4534a1c4fbc5f155a9fee9c52a78f2e5c73ed3ac453a91dfa15d959,53516b6cb4534a1c4fbc5f155a9fee9c52a78f2e5c73ed3ac453a91dfa15d959,1,1,1,1,1,1,1,1,1,1,1
final_archeology_040,archeology,semi_structured,59480c0f34f7c9ab15ac062a9c6d14d26afaeebf101ef5844021d384f4c2e980,59480c0f34f7c9ab15ac062a9c6d14d26afaeebf101ef5844021d384f4c2e980,59480c0f34f7c9ab15ac062a9c6d14d26afaeebf101ef5844021d384f4c2e980,59480c0f34f7c9ab15ac062a9c6d14d26afaeebf101ef5844021d384f4c2e980,5d448a2a5cec1fbf56cb536f01aac0316f075e35f810246d0c33ed53e10ee702,5d448a2a5cec1fbf56cb536f01aac0316f075e35f810246d0c33ed53e10ee702,5d448a2a5cec1fbf56cb536f01aac0316f075e35f810246d0c33ed53e10ee702,5d448a2a5cec1fbf56cb536f01aac0316f075e35f810246d0c33ed53e10ee702,5d448a2a5cec1fbf56cb536f01aac0316f075e35f810246d0c33ed53e10ee702,5d448a2a5cec1fbf56cb536f01aac0316f075e35f810246d0c33ed53e10ee702,5d448a2a5cec1fbf56cb536f01aac0316f075e35f810246d0c33ed53e10ee702,5d448a2a5cec1fbf56cb536f01aac0316f075e35f810246d0c33ed53e10ee702,5d448a2a5cec1fbf56cb536f01aac0316f075e35f810246d0c33ed53e10ee702,1,1,1,0,1,1,1,1,1,1,1
final_archeology_041,archeology,semi_structured,4a95ae54d6bfe0e54ec68eef71b6fcf974561c5577fdacf3fe751aebe1e4118b,4a95ae54d6bfe0e54ec68eef71b6fcf974561c5577fdacf3fe751aebe1e4118b,4a95ae54d6bfe0e54ec68eef71b6fcf974561c5577fdacf3fe751aebe1e4118b,4a95ae54d6bfe0e54ec68eef71b6fcf974561c5577fdacf3fe751aebe1e4118b,4a95ae54d6bfe0e54ec68eef71b6fcf974561c5577fdacf3fe751aebe1e4118b,4a95ae54d6bfe0e54ec68eef71b6fcf974561c5577fdacf3fe751aebe1e4118b,4a95ae54d6bfe0e54ec68eef71b6fcf974561c5577fdacf3fe751aebe1e4118b,4a95ae54d6bfe0e54ec68eef71b6fcf974561c5577fdacf3fe751aebe1e4118b,4a95ae54d6bfe0e54ec68eef71b6fcf974561c5577fdacf3fe751aebe1e4118b,4a95ae54d6bfe0e54ec68eef71b6fcf974561c5577fdacf3fe751aebe1e4118b,4a95ae54d6bfe0e54ec68eef71b6fcf974561c5577fdacf3fe751aebe1e4118b,4a95ae54d6bfe0e54ec68eef71b6fcf974561c5577fdacf3fe751aebe1e4118b,4a95ae54d6bfe0e54ec68eef71b6fcf974561c5577fdacf3fe751aebe1e4118b,1,1,1,1,1,1,1,1,1,1,1
final_archeology_042,archeology,semi_structured,12c8c9536ad45c55e080f4d6637376ef4dbb27c0baa95ab7e8a1f3d3ec1644e6,12c8c9536ad45c55e080f4d6637376ef4dbb27c0baa95ab7e8a1f3d3ec1644e6,12c8c9536ad45c55e080f4d6637376ef4dbb27c0baa95ab7e8a1f3d3ec1644e6,12c8c9536ad45c55e080f4d6637376ef4dbb27c0baa95ab7e8a1f3d3ec1644e6,e473c90a6c6159d1505a0c815e6350a9a1cb469b30d389f9ff1f3f36b34961db,e473c90a6c6159d1505a0c815e6350a9a1cb469b30d389f9ff1f3f36b34961db,e473c90a6c6159d1505a0c815e6350a9a1cb469b30d389f9ff1f3f36b34961db,e473c90a6c6159d1505a0c815e6350a9a1cb469b30d389f9ff1f3f36b34961db,e473c90a6c6159d1505a0c815e6350a9a1cb469b30d389f9ff1f3f36b34961db,e473c90a6c6159d1505a0c815e6350a9a1cb469b30d389f9ff1f3f36b34961db,e473c90a6c6159d1505a0c815e6350a9a1cb469b30d389f9ff1f3f36b34961db,e473c90a6c6159d1505a0c815e6350a9a1cb469b30d389f9ff1f3f36b34961db,e473c90a6c6159d1505a0c815e6350a9a1cb469b30d389f9ff1f3f36b34961db,1,1,1,0,1,1,1,1,1,1,1
final_archeology_043,archeology,semi_structured,fbbd59d95f8af8adcead1ec21ebd247c98ffa797fe095298e26089f1a65f6b8f,fbbd59d95f8af8adcead1ec21ebd247c98ffa797fe095298e26089f1a65f6b8f,fbbd59d95f8af8adcead1ec21ebd247c98ffa797fe095298e26089f1a65f6b8f,fbbd59d95f8af8adcead1ec21ebd247c98ffa797fe095298e26089f1a65f6b8f,fbbd59d95f8af8adcead1ec21ebd247c98ffa797fe095298e26089f1a65f6b8f,fbbd59d95f8af8adcead1ec21ebd247c98ffa797fe095298e26089f1a65f6b8f,fbbd59d95f8af8adcead1ec21ebd247c98ffa797fe095298e26089f1a65f6b8f,fbbd59d95f8af8adcead1ec21ebd247c98ffa797fe095298e26089f1a65f6b8f,fbbd59d95f8af8adcead1ec21ebd247c98ffa797fe095298e26089f1a65f6b8f,fbbd59d95f8af8adcead1ec21ebd247c98ffa797fe095298e26089f1a65f6b8f,fbbd59d95f8af8adcead1ec21ebd247c98ffa797fe095298e26089f1a65f6b8f,fbbd59d95f8af8adcead1ec21ebd247c98ffa797fe095298e26089f1a65f6b8f,fbbd59d95f8af8adcead1ec21ebd247c98ffa797fe095298e26089f1a65f6b8f,1,1,1,1,1,1,1,1,1,1,1
final_archeology_044,archeology,semi_structured,9df016ed723869aa2121aeed1cda10c3c1e7cee5126a34c7c0c42144364a2c9a,9df016ed723869aa2121aeed1cda10c3c1e7cee5126a34c7c0c42144364a2c9a,9df016ed723869aa2121aeed1cda10c3c1e7cee5126a34c7c0c42144364a2c9a,9df016ed723869aa2121aeed1cda10c3c1e7cee5126a34c7c0c42144364a2c9a,9df016ed723869aa2121aeed1cda10c3c1e7cee5126a34c7c0c42144364a2c9a,9df016ed723869aa2121aeed1cda10c3c1e7cee5126a34c7c0c42144364a2c9a,9df016ed723869aa2121aeed1cda10c3c1e7cee5126a34c7c0c42144364a2c9a,9df016ed723869aa2121aeed1cda10c3c1e7cee5126a34c7c0c42144364a2c9a,9df016ed723869aa2121aeed1cda10c3c1e7cee5126a34c7c0c42144364a2c9a,9df016ed723869aa2121aeed1cda10c3c1e7cee5126a34c7c0c42144364a2c9a,9df016ed723869aa2121aeed1cda10c3c1e7cee5126a34c7c0c42144364a2c9a,9df016ed723869aa2121aeed1cda10c3c1e7cee5126a34c7c0c42144364a2c9a,9df016ed723869aa2121aeed1cda10c3c1e7cee5126a34c7c0c42144364a2c9a,1,1,1,1,1,1,1,1,1,1,1
final_archeology_045,archeology,semi_structured,7fe36dc79f30877d875f6548116e18b40c44cf4840a4b2c4e6945182ab97bdf2,7fe36dc79f30877d875f6548116e18b40c44cf4840a4b2c4e6945182ab97bdf2,7fe36dc79f30877d875f6548116e18b40c44cf4840a4b2c4e6945182ab97bdf2,7fe36dc79f30877d875f6548116e18b40c44cf4840a4b2c4e6945182ab97bdf2,7fe36dc79f30877d875f6548116e18b40c44cf4840a4b2c4e6945182ab97bdf2,7fe36dc79f30877d875f6548116e18b40c44cf4840a4b2c4e6945182ab97bdf2,7fe36dc79f30877d875f6548116e18b40c44cf4840a4b2c4e6945182ab97bdf2,7fe36dc79f30877d875f6548116e18b40c44cf4840a4b2c4e6945182ab97bdf2,7fe36dc79f30877d875f6548116e18b40c44cf4840a4b2c4e6945182ab97bdf2,7fe36dc79f30877d875f6548116e18b40c44cf4840a4b2c4e6945182ab97bdf2,7fe36dc79f30877d875f6548116e18b40c44cf4840a4b2c4e6945182ab97bdf2,7fe36dc79f30877d875f6548116e18b40c44cf4840a4b2c4e6945182ab97bdf2,7fe36dc79f30877d875f6548116e18b40c44cf4840a4b2c4e6945182ab97bdf2,1,1,1,1,1,1,1,1,1,1,1
