sample_id,source_group,db_id,input_type,operation_type,dependency_sensitive,method,method_slug,target_state_correct,strict_full_state_correct,accepted,execution_success,first_failure_stage,false_accept,constraint_failure,off_target_state_change,generation_status,input_truncated,hit_max_new_tokens,error_type,D_activated,G1_repair_attempted,G1_repair_applied,G1_repair_succeeded,G1_repair_rules
seed_000175,seed_000175,superhero,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000054_single_row_subset_001,seed_000054,card_games,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000178_single_row_subset_001,seed_000178,formula_1,free_text,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000251_single_row_subset_001,seed_000251,financial,free_text,insert_ignore,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000221_single_row_subset_001,seed_000221,superhero,semi_structured,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000030,seed_000030,student_club,semi_structured,upsert_update,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,1,execution_error,0,0,0,0,
seed_000272,seed_000272,card_games,semi_structured,plain_insert,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000175_small_batch_subset_001,seed_000175,superhero,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000004_relational_format_variant_002,seed_000004,debit_card_specializing,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
seed_000328,seed_000328,debit_card_specializing,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
seed_000148,seed_000148,codebase_community,free_text,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
seed_000313,seed_000313,debit_card_specializing,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000172_relational_format_variant_001,seed_000172,european_football_2,free_text,insert_ignore,1,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000202_relational_format_variant_002,seed_000202,student_club,semi_structured,insert_ignore,1,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000005_single_row_subset_001,seed_000005,financial,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000289_single_row_subset_001,seed_000289,debit_card_specializing,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000051_single_row_subset_001,seed_000051,financial,semi_structured,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000131,seed_000131,california_schools,semi_structured,upsert_update,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,1,execution_error,0,0,0,0,
aug_seed_000328_single_row_subset_001,seed_000328,debit_card_specializing,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
seed_000084,seed_000084,california_schools,semi_structured,upsert_update,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
seed_000276,seed_000276,student_club,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000321_single_row_subset_001,seed_000321,debit_card_specializing,free_text,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000112_relational_format_variant_003,seed_000112,toxicology,semi_structured,insert_ignore,1,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000128_single_row_subset_001,seed_000128,superhero,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000092,seed_000092,financial,semi_structured,plain_insert,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000334_single_row_subset_001,seed_000334,financial,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000353,seed_000353,student_club,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000271,seed_000271,financial,semi_structured,plain_insert,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000293_relational_format_variant_003,seed_000293,student_club,semi_structured,insert_ignore,1,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000264,seed_000264,financial,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
seed_000079,seed_000079,debit_card_specializing,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000314_single_row_subset_001,seed_000314,financial,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000253,seed_000253,formula_1,free_text,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000343_single_row_subset_001,seed_000343,financial,free_text,insert_ignore,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000309_relational_format_variant_002,seed_000309,toxicology,semi_structured,insert_ignore,1,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000072_relational_format_variant_001,seed_000072,toxicology,free_text,insert_ignore,1,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
seed_000266,seed_000266,codebase_community,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000154_single_row_subset_001,seed_000154,european_football_2,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000273,seed_000273,student_club,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000353_small_batch_subset_001,seed_000353,student_club,semi_structured,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000307_small_batch_subset_001,seed_000307,european_football_2,semi_structured,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000257_single_row_subset_001,seed_000257,codebase_community,semi_structured,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000206,seed_000206,california_schools,semi_structured,upsert_update,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
seed_000254,seed_000254,debit_card_specializing,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000171_single_row_subset_001,seed_000171,financial,free_text,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000042_single_row_subset_001,seed_000042,financial,free_text,insert_ignore,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000208_single_row_subset_001,seed_000208,financial,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000154,seed_000154,european_football_2,semi_structured,plain_insert,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000347_single_row_subset_001,seed_000347,financial,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000066_single_row_subset_002,seed_000066,student_club,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000187,seed_000187,student_club,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000252_small_batch_subset_001,seed_000252,superhero,semi_structured,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000022_single_row_subset_002,seed_000022,superhero,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000150,seed_000150,superhero,semi_structured,plain_insert,1,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000181_single_row_subset_001,seed_000181,financial,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000004_relational_format_variant_001,seed_000004,debit_card_specializing,free_text,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000169_single_row_subset_001,seed_000169,debit_card_specializing,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000299,seed_000299,formula_1,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000274_single_row_subset_001,seed_000274,formula_1,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000052_small_batch_subset_001,seed_000052,superhero,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
seed_000274,seed_000274,formula_1,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000135_single_row_subset_001,seed_000135,debit_card_specializing,free_text,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000013_small_batch_subset_002,seed_000013,european_football_2,semi_structured,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000121_small_batch_subset_001,seed_000121,student_club,semi_structured,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000208,seed_000208,financial,semi_structured,plain_insert,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000190_single_row_subset_001,seed_000190,student_club,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000185,seed_000185,student_club,semi_structured,plain_insert,0,direct,direct,0,0,1,1,state_mismatch,1,0,0,success,0,0,wrong_state,0,0,0,0,
seed_000337,seed_000337,card_games,semi_structured,upsert_update,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,1,execution_error,0,0,0,0,
seed_000059,seed_000059,formula_1,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000203_single_row_subset_001,seed_000203,financial,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000121_single_row_subset_002,seed_000121,student_club,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000005_single_row_subset_002,seed_000005,financial,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000066,seed_000066,student_club,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000094_small_batch_subset_001,seed_000094,european_football_2,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000127_single_row_subset_001,seed_000127,european_football_2,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000145,seed_000145,toxicology,semi_structured,plain_insert,0,direct,direct,0,0,1,1,state_mismatch,1,0,0,success,0,0,wrong_state,0,0,0,0,
seed_000226,seed_000226,student_club,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000002_relational_format_variant_002,seed_000002,debit_card_specializing,semi_structured,insert_ignore,1,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000287_single_row_subset_001,seed_000287,thrombosis_prediction,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000127,seed_000127,european_football_2,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000296,seed_000296,card_games,free_text,upsert_update,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
seed_000042,seed_000042,financial,semi_structured,plain_insert,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000116_single_row_subset_001,seed_000116,financial,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000260_single_row_subset_001,seed_000260,superhero,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000229,seed_000229,superhero,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000189_small_batch_subset_001,seed_000189,student_club,semi_structured,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000139_single_row_subset_001,seed_000139,european_football_2,semi_structured,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000094,seed_000094,european_football_2,semi_structured,plain_insert,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
seed_000101,seed_000101,formula_1,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
seed_000106,seed_000106,california_schools,semi_structured,upsert_update,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
seed_000212,seed_000212,superhero,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000092_single_row_subset_002,seed_000092,financial,semi_structured,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000346_relational_format_variant_001,seed_000346,codebase_community,free_text,insert_ignore,1,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000248_single_row_subset_001,seed_000248,financial,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000288,seed_000288,financial,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000301,seed_000301,student_club,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000222_small_batch_subset_001,seed_000222,financial,free_text,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
seed_000182,seed_000182,student_club,semi_structured,upsert_update,0,direct,direct,0,0,1,1,state_mismatch,1,0,0,success,0,0,wrong_state,0,0,0,0,
seed_000085,seed_000085,debit_card_specializing,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000343,seed_000343,financial,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,1,execution_error,0,0,0,0,
aug_seed_000245_single_row_subset_001,seed_000245,financial,free_text,insert_ignore,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
seed_000020,seed_000020,european_football_2,semi_structured,insert_ignore,1,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000216_single_row_subset_001,seed_000216,debit_card_specializing,semi_structured,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000275_relational_format_variant_002,seed_000275,student_club,semi_structured,insert_ignore,1,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
seed_000151,seed_000151,student_club,semi_structured,upsert_update,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,1,execution_error,0,0,0,0,
seed_000267,seed_000267,california_schools,semi_structured,upsert_update,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000241_small_batch_subset_001,seed_000241,european_football_2,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000078_relational_format_variant_001,seed_000078,california_schools,free_text,plain_insert,1,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
seed_000252,seed_000252,superhero,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000234_relational_format_variant_001,seed_000234,toxicology,free_text,insert_ignore,1,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
seed_000218,seed_000218,superhero,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000127_small_batch_subset_001,seed_000127,european_football_2,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000346,seed_000346,codebase_community,semi_structured,insert_ignore,1,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000222_single_row_subset_001,seed_000222,financial,semi_structured,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000191_single_row_subset_001,seed_000191,debit_card_specializing,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000051_small_batch_subset_002,seed_000051,financial,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
aug_seed_000165_single_row_subset_001,seed_000165,superhero,free_text,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000091_single_row_subset_002,seed_000091,financial,semi_structured,insert_ignore,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000334,seed_000334,financial,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000003,seed_000003,california_schools,semi_structured,upsert_update,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000211,seed_000211,european_football_2,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000009_small_batch_subset_002,seed_000009,debit_card_specializing,free_text,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
seed_000011,seed_000011,card_games,semi_structured,upsert_update,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,1,execution_error,0,0,0,0,
aug_seed_000061_single_row_subset_001,seed_000061,financial,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
seed_000176,seed_000176,superhero,semi_structured,plain_insert,0,direct,direct,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000303,seed_000303,thrombosis_prediction,semi_structured,plain_insert,0,direct,direct,0,0,1,0,execution,1,0,0,success,0,0,execution_error,0,0,0,0,
seed_000203,seed_000203,financial,semi_structured,insert_ignore,0,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
seed_000134,seed_000134,toxicology,semi_structured,insert_ignore,1,direct,direct,0,0,1,0,execution,1,1,0,success,0,0,execution_error,0,0,0,0,
